,EthnicGroup,ParentEduc,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,Gender_female,Gender_male,LunchType_free/reduced,LunchType_standard
5730,3,0,0,1,2,1,4.0,1,1,52,54,61,0.0,1.0,0.0,1.0
5731,1,5,1,1,2,0,5.0,0,0,91,74,75,0.0,1.0,0.0,1.0
5732,3,5,1,2,1,0,5.0,0,0,86,82,90,0.0,1.0,0.0,1.0
5733,1,5,1,2,0,1,3.0,1,0,48,51,47,0.0,1.0,1.0,0.0
5734,0,5,1,2,2,0,2.0,1,2,81,88,76,0.0,1.0,0.0,1.0
5735,4,5,1,2,2,1,0.0,1,0,78,94,89,1.0,0.0,1.0,0.0
5736,2,0,0,2,1,1,2.0,0,0,47,48,49,0.0,1.0,0.0,1.0
5737,2,3,1,1,1,1,1.0,1,2,58,53,53,0.0,1.0,0.0,1.0
5738,3,5,0,1,2,0,3.0,0,0,58,70,72,1.0,0.0,0.0,1.0
5739,1,2,0,1,1,1,3.0,1,0,85,92,84,0.0,1.0,0.0,1.0
5740,2,1,1,1,1,1,1.0,1,0,67,64,68,0.0,1.0,0.0,1.0
5741,4,3,1,1,1,1,3.0,0,0,84,87,86,1.0,0.0,1.0,0.0
5742,3,6,0,1,1,1,3.0,1,2,72,73,76,1.0,0.0,0.0,1.0
5743,2,6,0,1,2,1,2.0,1,1,66,70,64,0.0,1.0,0.0,1.0
5744,2,5,0,1,2,0,2.0,0,0,82,82,79,0.0,1.0,0.0,1.0
5745,0,5,1,1,2,1,2.0,1,2,73,66,67,0.0,1.0,1.0,0.0
5746,3,6,1,1,1,0,6.0,1,0,39,38,38,0.0,1.0,0.0,1.0
5747,1,3,1,1,2,1,1.0,0,0,54,43,48,0.0,1.0,1.0,0.0
5748,1,6,1,3,2,0,2.0,0,1,36,35,32,0.0,1.0,1.0,0.0
5749,2,2,1,1,1,1,1.0,1,2,57,55,56,0.0,1.0,1.0,0.0
5750,1,6,1,1,1,1,1.0,1,2,60,59,54,0.0,1.0,0.0,1.0
5751,2,6,1,1,2,1,4.0,1,0,42,41,42,0.0,1.0,1.0,0.0
5752,2,1,1,1,2,0,2.0,1,2,59,66,56,0.0,1.0,0.0,1.0
5753,1,0,0,2,0,0,2.0,0,0,40,59,54,1.0,0.0,1.0,0.0
5754,2,2,1,1,2,0,2.0,1,0,39,43,36,0.0,1.0,1.0,0.0
5755,2,0,1,1,1,1,0.0,1,0,80,77,71,0.0,1.0,0.0,1.0
5756,2,0,1,1,2,1,1.0,1,1,47,55,54,1.0,0.0,1.0,0.0
5757,2,1,1,1,2,1,0.0,1,0,69,79,76,0.0,1.0,1.0,0.0
5758,3,2,1,1,1,1,2.0,2,2,66,56,56,0.0,1.0,0.0,1.0
5759,2,2,1,1,1,0,2.0,0,0,58,45,39,0.0,1.0,0.0,1.0
5760,2,4,1,1,2,1,3.0,1,0,52,40,44,0.0,1.0,0.0,1.0
5761,4,0,0,1,0,1,1.0,2,0,97,96,97,1.0,0.0,0.0,1.0
5762,4,5,1,1,1,1,0.0,1,2,100,81,80,0.0,1.0,0.0,1.0
5763,1,3,1,1,2,1,2.0,0,1,47,53,51,0.0,1.0,1.0,0.0
5764,0,3,0,0,1,0,4.0,0,1,72,85,91,1.0,0.0,0.0,1.0
5765,2,6,1,1,2,0,3.0,1,0,60,64,61,0.0,1.0,1.0,0.0
5766,1,5,0,0,2,1,0.0,0,0,67,63,64,0.0,1.0,0.0,1.0
5767,4,2,1,0,1,1,0.0,1,2,72,84,84,1.0,0.0,1.0,0.0
5768,4,0,0,3,2,1,6.0,0,0,64,59,61,0.0,1.0,1.0,0.0
5769,1,1,1,1,2,1,3.0,1,1,86,76,79,0.0,1.0,1.0,0.0
5770,1,3,1,2,2,0,1.0,1,0,58,65,69,1.0,0.0,0.0,1.0
5771,2,0,0,0,1,1,0.0,1,1,42,53,53,1.0,0.0,1.0,0.0
5772,2,0,0,1,2,1,2.0,2,0,84,72,71,0.0,1.0,0.0,1.0
5773,2,4,1,1,1,0,3.0,2,0,66,58,60,0.0,1.0,0.0,1.0
5774,2,0,1,2,2,1,0.0,1,1,73,74,65,0.0,1.0,0.0,1.0
5775,3,3,1,1,2,1,0.0,0,0,68,53,54,0.0,1.0,0.0,1.0
5776,2,5,1,1,2,0,7.0,1,1,69,66,66,0.0,1.0,0.0,1.0
5777,2,5,1,3,2,1,6.0,0,0,69,73,65,0.0,1.0,0.0,1.0
5778,4,0,0,0,2,1,2.0,1,2,69,73,72,1.0,0.0,0.0,1.0
5779,4,2,1,0,2,1,3.0,0,0,80,85,74,1.0,0.0,0.0,1.0
5780,3,6,1,2,1,1,2.0,1,1,37,55,53,1.0,0.0,1.0,0.0
5781,2,5,1,2,2,0,1.0,1,1,56,60,60,1.0,0.0,0.0,1.0
5782,4,2,1,2,1,1,2.0,0,0,77,77,84,1.0,0.0,0.0,1.0
5783,3,5,1,1,1,0,2.0,1,2,64,64,67,0.0,1.0,0.0,1.0
5784,1,0,1,1,1,1,3.0,1,0,38,41,49,1.0,0.0,0.0,1.0
5785,2,3,1,2,2,1,5.0,2,0,72,85,89,1.0,0.0,0.0,1.0
5786,2,3,0,1,2,1,3.0,0,1,77,94,91,1.0,0.0,0.0,1.0
5787,3,2,1,1,1,1,2.0,0,0,36,49,53,1.0,0.0,1.0,0.0
5788,4,5,0,3,0,0,3.0,2,0,56,43,49,0.0,1.0,1.0,0.0
5789,1,6,1,2,2,1,2.0,0,0,79,66,64,0.0,1.0,0.0,1.0
5790,2,6,1,1,0,1,3.0,1,2,54,55,47,0.0,1.0,1.0,0.0
5791,3,2,1,1,2,1,1.0,0,1,50,48,49,0.0,1.0,0.0,1.0
5792,2,6,1,1,1,1,0.0,0,0,74,72,66,0.0,1.0,1.0,0.0
5793,4,4,1,1,1,0,1.0,1,0,97,100,100,1.0,0.0,0.0,1.0
5794,2,2,1,0,1,0,2.0,0,0,61,66,57,1.0,0.0,0.0,1.0
5795,3,4,1,1,1,1,1.0,1,0,72,84,74,0.0,1.0,1.0,0.0
5796,4,0,1,1,1,1,3.0,1,0,89,99,98,1.0,0.0,0.0,1.0
5797,3,5,1,0,2,0,1.0,1,1,80,86,85,1.0,0.0,0.0,1.0
5798,1,2,0,2,0,1,1.0,1,0,70,71,71,0.0,1.0,0.0,1.0
5799,2,0,0,1,2,1,1.0,0,2,59,58,51,0.0,1.0,0.0,1.0
5800,2,0,0,1,2,1,1.0,1,0,84,87,93,1.0,0.0,0.0,1.0
5801,1,0,0,1,0,1,0.0,1,1,51,60,53,0.0,1.0,1.0,0.0
5802,0,4,0,1,1,1,4.0,0,0,50,66,66,1.0,0.0,0.0,1.0
5803,2,0,1,1,2,0,1.0,2,1,72,68,67,0.0,1.0,0.0,1.0
5804,4,3,0,0,2,1,1.0,1,0,82,95,95,1.0,0.0,0.0,1.0
5805,4,2,1,3,1,1,1.0,1,1,82,84,79,1.0,0.0,0.0,1.0
5806,2,2,0,1,0,1,3.0,1,0,44,48,46,0.0,1.0,1.0,0.0
5807,1,0,1,1,0,0,1.0,1,0,37,42,40,0.0,1.0,0.0,1.0
5808,2,5,0,0,2,1,4.0,1,0,47,76,71,1.0,0.0,1.0,0.0
5809,2,6,1,2,2,1,3.0,1,1,57,65,63,1.0,0.0,1.0,0.0
5810,1,6,0,1,2,0,2.0,0,2,81,74,77,0.0,1.0,0.0,1.0
5811,3,1,0,3,2,1,7.0,0,1,91,95,98,0.0,1.0,0.0,1.0
5812,1,1,1,2,2,1,3.0,0,1,74,69,66,0.0,1.0,0.0,1.0
5813,4,1,1,2,1,1,1.0,1,0,82,62,70,0.0,1.0,1.0,0.0
5814,2,4,1,0,0,1,4.0,1,0,75,80,78,1.0,0.0,0.0,1.0
5815,2,5,1,1,2,1,4.0,1,0,69,92,84,1.0,0.0,1.0,0.0
5816,2,1,1,1,1,0,2.0,1,0,73,71,70,0.0,1.0,0.0,1.0
5817,1,5,1,2,2,1,1.0,1,0,61,63,66,1.0,0.0,0.0,1.0
5818,4,2,0,1,2,1,4.0,2,2,97,90,91,0.0,1.0,0.0,1.0
5819,2,2,1,2,1,1,3.0,1,1,63,70,70,1.0,0.0,1.0,0.0
5820,2,5,1,1,2,0,4.0,0,0,58,52,53,0.0,1.0,0.0,1.0
5821,1,1,0,1,1,1,2.0,0,0,86,90,93,1.0,0.0,0.0,1.0
5822,2,2,0,1,2,0,3.0,1,0,52,63,59,1.0,0.0,0.0,1.0
5823,2,0,0,2,1,1,2.0,0,0,66,76,69,0.0,1.0,1.0,0.0
5824,2,2,1,2,2,1,4.0,0,0,41,37,30,0.0,1.0,1.0,0.0
5825,0,0,0,1,2,0,2.0,0,1,86,71,74,0.0,1.0,0.0,1.0
5826,3,5,1,1,0,1,2.0,2,0,68,73,77,1.0,0.0,0.0,1.0
5827,3,3,1,2,2,0,3.0,0,2,66,49,55,0.0,1.0,1.0,0.0
5828,2,5,1,1,1,1,1.0,0,2,77,77,65,0.0,1.0,0.0,1.0
5829,4,5,0,0,1,1,3.0,1,1,71,68,68,0.0,1.0,0.0,1.0
5830,3,4,0,2,1,1,1.0,1,0,43,60,56,0.0,1.0,1.0,0.0
5831,3,2,0,0,1,0,3.0,1,2,58,62,53,0.0,1.0,1.0,0.0
5832,4,1,1,1,1,1,4.0,0,0,80,66,63,0.0,1.0,0.0,1.0
5833,2,4,1,1,2,1,1.0,1,0,84,79,75,0.0,1.0,0.0,1.0
5834,1,6,1,2,2,1,2.0,1,0,71,76,65,1.0,0.0,0.0,1.0
5835,2,0,1,1,1,1,2.0,0,1,50,55,55,0.0,1.0,1.0,0.0
5836,1,6,1,2,1,1,1.0,0,0,74,73,67,0.0,1.0,0.0,1.0
5837,4,0,1,1,2,1,2.0,1,0,55,49,41,0.0,1.0,1.0,0.0
5838,3,5,0,1,1,1,0.0,1,1,60,58,63,0.0,1.0,0.0,1.0
5839,2,5,0,0,2,1,0.0,0,2,77,83,86,1.0,0.0,1.0,0.0
5840,1,6,1,1,0,1,1.0,0,1,59,78,70,1.0,0.0,1.0,0.0
5841,2,6,0,2,1,1,4.0,1,0,70,60,69,0.0,1.0,1.0,0.0
5842,2,3,0,2,2,0,1.0,0,0,61,90,92,1.0,0.0,1.0,0.0
5843,2,2,1,2,2,1,3.0,1,2,92,79,79,0.0,1.0,0.0,1.0
5844,2,2,1,2,0,1,1.0,1,1,55,65,60,1.0,0.0,1.0,0.0
5845,2,1,0,1,1,0,1.0,1,1,48,62,70,1.0,0.0,1.0,0.0
5846,3,5,1,1,2,1,2.0,1,0,69,77,72,1.0,0.0,0.0,1.0
5847,4,5,1,1,1,1,1.0,2,0,89,86,84,1.0,0.0,0.0,1.0
5848,1,5,1,1,2,1,1.0,0,0,69,76,77,1.0,0.0,0.0,1.0
5849,1,0,1,2,1,1,3.0,1,2,79,73,70,0.0,1.0,0.0,1.0
5850,1,2,0,1,0,1,1.0,0,1,51,65,67,1.0,0.0,0.0,1.0
5851,2,6,1,0,1,1,1.0,0,0,60,77,65,1.0,0.0,0.0,1.0
5852,1,0,1,2,2,1,1.0,2,1,29,32,29,0.0,1.0,1.0,0.0
5853,2,3,1,2,2,0,3.0,1,0,88,91,94,1.0,0.0,0.0,1.0
5854,1,3,0,0,0,1,0.0,1,0,84,75,78,0.0,1.0,0.0,1.0
5855,3,3,1,0,1,1,0.0,0,0,36,53,52,1.0,0.0,1.0,0.0
5856,2,3,1,1,2,1,1.0,1,0,45,41,41,0.0,1.0,0.0,1.0
5857,1,2,1,2,2,0,2.0,0,0,64,74,72,1.0,0.0,0.0,1.0
5858,3,5,0,1,2,1,2.0,1,0,65,64,64,0.0,1.0,0.0,1.0
5859,2,4,0,0,2,0,2.0,1,1,69,76,75,0.0,1.0,0.0,1.0
5860,3,5,0,2,2,1,4.0,1,0,63,65,70,1.0,0.0,1.0,0.0
5861,4,2,0,1,2,1,2.0,0,0,56,57,61,1.0,0.0,0.0,1.0
5862,2,2,1,1,2,0,1.0,1,2,49,64,62,1.0,0.0,1.0,0.0
5863,2,5,1,1,2,1,1.0,1,0,35,45,47,1.0,0.0,1.0,0.0
5864,2,0,1,0,2,0,3.0,1,2,59,59,59,0.0,1.0,0.0,1.0
5865,1,1,0,0,0,1,1.0,1,1,80,87,85,0.0,1.0,0.0,1.0
5866,2,0,1,1,2,1,2.0,0,1,78,80,75,0.0,1.0,1.0,0.0
5867,2,2,1,2,1,1,2.0,0,2,71,56,54,0.0,1.0,0.0,1.0
5868,0,4,1,1,2,0,3.0,0,0,82,81,83,0.0,1.0,0.0,1.0
5869,2,6,1,1,2,0,1.0,1,0,67,75,73,1.0,0.0,0.0,1.0
5870,1,5,1,0,1,1,3.0,1,0,52,63,71,1.0,0.0,0.0,1.0
5871,4,5,0,2,2,1,3.0,1,0,60,63,66,1.0,0.0,0.0,1.0
5872,2,1,1,1,2,1,3.0,1,0,39,49,49,1.0,0.0,1.0,0.0
5873,2,6,0,1,1,1,1.0,0,1,54,49,50,0.0,1.0,0.0,1.0
5874,3,1,0,1,2,1,3.0,0,1,73,83,84,1.0,0.0,0.0,1.0
5875,1,5,1,1,1,1,1.0,1,0,71,83,82,1.0,0.0,0.0,1.0
5876,2,1,1,2,1,1,3.0,1,2,49,58,61,1.0,0.0,0.0,1.0
5877,3,1,1,1,1,1,4.0,1,0,63,68,74,1.0,0.0,0.0,1.0
5878,4,2,1,1,1,1,3.0,1,0,79,62,65,0.0,1.0,1.0,0.0
5879,1,3,1,0,2,1,0.0,1,0,65,75,77,1.0,0.0,0.0,1.0
5880,2,3,1,1,2,0,1.0,1,0,56,60,56,0.0,1.0,1.0,0.0
5881,1,3,1,1,2,1,2.0,1,0,70,78,79,1.0,0.0,1.0,0.0
5882,2,2,1,2,0,1,2.0,1,0,70,69,59,0.0,1.0,0.0,1.0
5883,0,5,1,1,2,1,0.0,1,0,74,82,80,1.0,0.0,0.0,1.0
5884,2,4,1,1,1,1,3.0,0,0,67,69,61,0.0,1.0,0.0,1.0
5885,2,2,0,2,2,0,1.0,1,0,65,50,61,0.0,1.0,1.0,0.0
5886,2,6,1,2,1,1,0.0,1,1,63,69,62,1.0,0.0,0.0,1.0
5887,1,1,0,1,1,1,2.0,1,2,84,96,95,1.0,0.0,0.0,1.0
5888,3,1,1,1,2,1,0.0,0,2,77,87,89,1.0,0.0,0.0,1.0
5889,2,4,1,2,1,0,3.0,2,2,64,69,66,1.0,0.0,0.0,1.0
5890,2,6,1,1,1,1,2.0,0,0,75,82,86,1.0,0.0,0.0,1.0
5891,1,1,1,2,1,1,1.0,2,2,54,62,65,1.0,0.0,1.0,0.0
5892,0,2,1,1,2,1,2.0,0,1,72,66,64,0.0,1.0,1.0,0.0
5893,1,2,0,1,2,0,3.0,0,0,65,60,62,0.0,1.0,0.0,1.0
5894,0,5,1,2,0,1,2.0,1,2,80,79,81,1.0,0.0,0.0,1.0
5895,2,3,1,2,1,0,2.0,1,1,72,78,73,0.0,1.0,0.0,1.0
5896,3,0,1,0,2,1,4.0,1,0,51,46,45,0.0,1.0,1.0,0.0
5897,3,0,0,2,0,0,3.0,0,0,76,89,92,1.0,0.0,1.0,0.0
5898,3,2,1,1,0,1,2.0,1,1,31,45,37,1.0,0.0,1.0,0.0
5899,4,6,1,2,0,1,0.0,1,0,75,91,85,1.0,0.0,0.0,1.0
5900,2,0,0,1,1,1,1.0,1,0,48,38,45,0.0,1.0,1.0,0.0
5901,2,2,1,1,0,1,2.0,1,1,66,55,58,0.0,1.0,1.0,0.0
5902,2,0,0,1,1,1,1.0,2,1,43,44,46,0.0,1.0,0.0,1.0
5903,1,0,1,1,2,1,1.0,2,0,73,87,81,1.0,0.0,0.0,1.0
5904,1,0,1,2,2,1,2.0,1,2,93,87,78,0.0,1.0,0.0,1.0
5905,2,2,1,1,0,1,5.0,1,0,69,66,57,0.0,1.0,0.0,1.0
5906,4,6,1,2,1,1,3.0,1,1,94,78,87,0.0,1.0,0.0,1.0
5907,2,0,1,1,2,0,3.0,0,0,58,51,47,0.0,1.0,1.0,0.0
5908,0,5,0,0,1,1,3.0,1,0,46,56,58,1.0,0.0,0.0,1.0
5909,0,6,1,2,1,0,3.0,2,0,64,62,57,1.0,0.0,0.0,1.0
5910,2,5,0,1,2,1,2.0,1,1,58,57,60,0.0,1.0,0.0,1.0
5911,1,2,1,1,2,1,3.0,1,0,52,52,48,0.0,1.0,0.0,1.0
5912,4,2,1,2,2,1,5.0,2,0,69,73,64,0.0,1.0,1.0,0.0
5913,3,0,0,1,2,1,3.0,1,1,70,65,72,0.0,1.0,1.0,0.0
5914,3,4,1,1,2,1,3.0,1,0,25,35,40,1.0,0.0,1.0,0.0
5915,1,0,0,1,2,1,7.0,1,2,75,72,69,0.0,1.0,0.0,1.0
5916,1,6,1,1,1,1,3.0,1,2,45,41,36,0.0,1.0,1.0,0.0
5917,3,3,1,1,1,1,3.0,1,0,77,86,83,0.0,1.0,0.0,1.0
5918,2,0,0,0,2,1,5.0,0,1,59,69,67,1.0,0.0,0.0,1.0
5919,1,5,0,2,0,0,3.0,1,0,68,90,89,1.0,0.0,1.0,0.0
5920,3,5,1,2,1,0,3.0,1,0,53,58,51,0.0,1.0,1.0,0.0
5921,4,5,1,1,1,1,0.0,2,0,80,72,67,1.0,0.0,0.0,1.0
5922,2,1,1,1,2,1,0.0,1,2,76,73,74,1.0,0.0,0.0,1.0
5923,3,6,1,1,1,1,3.0,0,1,48,62,67,1.0,0.0,0.0,1.0
5924,1,5,1,2,1,0,3.0,2,2,60,60,59,1.0,0.0,1.0,0.0
5925,4,0,1,0,1,1,1.0,0,1,57,43,38,0.0,1.0,1.0,0.0
5926,2,2,0,1,0,1,1.0,0,0,61,63,57,0.0,1.0,0.0,1.0
5927,3,6,1,1,1,1,0.0,0,1,68,83,78,1.0,0.0,1.0,0.0
5928,2,5,1,1,1,0,2.0,0,1,47,50,45,0.0,1.0,1.0,0.0
5929,1,0,1,1,2,1,2.0,1,0,60,67,71,1.0,0.0,1.0,0.0
5930,2,1,1,0,1,0,1.0,1,0,55,53,51,0.0,1.0,1.0,0.0
5931,3,6,1,1,2,1,4.0,1,1,58,71,73,1.0,0.0,0.0,1.0
5932,3,2,1,0,2,1,1.0,0,2,84,86,92,1.0,0.0,0.0,1.0
5933,2,0,1,1,2,1,1.0,0,0,75,72,64,0.0,1.0,0.0,1.0
5934,2,5,1,2,2,1,3.0,0,1,55,71,63,1.0,0.0,0.0,1.0
5935,0,0,1,1,1,0,1.0,1,2,77,96,100,1.0,0.0,0.0,1.0
5936,1,2,1,2,1,1,3.0,0,0,62,65,69,1.0,0.0,0.0,1.0
5937,1,4,1,1,2,1,2.0,0,0,58,50,43,0.0,1.0,0.0,1.0
5938,1,1,0,1,2,0,3.0,1,0,86,88,89,0.0,1.0,1.0,0.0
5939,1,0,1,1,0,1,2.0,1,0,57,64,58,1.0,0.0,0.0,1.0
5940,3,5,1,1,2,0,3.0,1,0,81,79,79,0.0,1.0,1.0,0.0
5941,3,3,0,1,1,1,3.0,2,0,71,88,91,1.0,0.0,1.0,0.0
5942,2,0,1,1,2,1,3.0,0,0,71,78,79,1.0,0.0,0.0,1.0
5943,2,0,1,1,1,0,1.0,2,0,100,94,91,0.0,1.0,0.0,1.0
5944,0,2,0,1,2,0,4.0,1,1,73,60,64,0.0,1.0,0.0,1.0
5945,1,0,1,1,0,1,2.0,1,2,51,61,49,1.0,0.0,1.0,0.0
5946,3,0,0,2,2,1,1.0,1,1,64,53,60,0.0,1.0,0.0,1.0
5947,2,4,1,1,0,1,2.0,2,0,83,88,80,0.0,1.0,0.0,1.0
5948,2,0,1,1,2,1,0.0,1,0,67,64,61,0.0,1.0,0.0,1.0
5949,1,1,0,0,1,1,1.0,0,0,59,69,73,1.0,0.0,1.0,0.0
5950,2,4,1,1,2,1,0.0,0,1,66,77,68,0.0,1.0,0.0,1.0
5951,1,1,1,1,2,0,3.0,1,2,50,58,59,1.0,0.0,0.0,1.0
5952,3,2,1,0,0,1,0.0,0,1,83,80,73,0.0,1.0,0.0,1.0
5953,0,0,1,2,2,1,5.0,1,0,69,78,72,1.0,0.0,0.0,1.0
5954,2,4,1,1,2,0,2.0,0,0,85,91,80,0.0,1.0,1.0,0.0
5955,2,2,1,2,2,1,2.0,1,0,80,92,83,0.0,1.0,0.0,1.0
5956,2,1,1,1,2,1,0.0,0,1,55,77,72,1.0,0.0,1.0,0.0
5957,2,0,0,1,2,1,3.0,1,2,67,80,86,1.0,0.0,0.0,1.0
5958,2,1,1,1,1,1,0.0,1,1,53,65,63,1.0,0.0,0.0,1.0
5959,3,5,0,1,1,1,1.0,0,2,64,77,82,1.0,0.0,0.0,1.0
5960,1,2,0,2,2,0,4.0,1,1,63,64,63,0.0,1.0,1.0,0.0
5961,2,1,0,1,2,1,3.0,1,0,87,78,77,0.0,1.0,0.0,1.0
5962,3,0,1,1,1,0,3.0,1,0,65,61,59,0.0,1.0,1.0,0.0
5963,2,5,1,1,0,0,2.0,0,1,66,85,79,1.0,0.0,0.0,1.0
5964,2,6,0,2,1,1,1.0,2,0,69,59,61,0.0,1.0,0.0,1.0
5965,1,0,1,1,2,0,2.0,1,2,77,68,66,0.0,1.0,0.0,1.0
5966,0,1,1,1,1,1,2.0,1,2,66,74,71,1.0,0.0,0.0,1.0
5967,3,5,1,1,1,1,3.0,0,2,74,75,71,0.0,1.0,0.0,1.0
5968,2,4,1,2,2,0,2.0,1,0,83,76,71,0.0,1.0,0.0,1.0
5969,0,0,1,1,2,1,1.0,0,0,61,67,56,0.0,1.0,1.0,0.0
5970,4,0,0,2,1,0,1.0,0,0,98,99,100,1.0,0.0,1.0,0.0
5971,2,3,1,1,0,1,0.0,0,0,76,85,80,1.0,0.0,0.0,1.0
5972,3,3,1,1,1,0,1.0,1,0,76,70,69,0.0,1.0,1.0,0.0
5973,1,0,1,1,0,1,3.0,0,0,58,51,47,0.0,1.0,0.0,1.0
5974,2,3,1,2,2,1,3.0,2,0,68,72,67,0.0,1.0,1.0,0.0
5975,0,2,1,0,2,1,0.0,0,1,57,74,67,1.0,0.0,0.0,1.0
5976,2,2,1,1,2,0,2.0,1,1,40,44,44,0.0,1.0,0.0,1.0
5977,3,5,1,0,1,1,0.0,1,0,61,68,71,1.0,0.0,0.0,1.0
5978,3,2,1,1,2,1,0.0,1,0,68,73,69,0.0,1.0,1.0,0.0
5979,2,0,0,1,2,1,2.0,1,2,97,100,100,1.0,0.0,0.0,1.0
5980,1,6,1,1,2,0,3.0,0,0,67,68,67,0.0,1.0,0.0,1.0
5981,1,4,1,2,1,1,4.0,1,2,61,69,66,1.0,0.0,1.0,0.0
5982,1,2,1,1,1,0,1.0,0,0,76,80,83,1.0,0.0,0.0,1.0
5983,3,2,1,1,2,1,0.0,0,0,65,72,70,1.0,0.0,0.0,1.0
5984,3,6,1,2,1,1,2.0,0,1,67,67,69,1.0,0.0,0.0,1.0
5985,2,5,0,1,1,1,1.0,0,2,81,78,76,0.0,1.0,0.0,1.0
5986,3,6,1,2,1,1,4.0,0,0,65,64,57,0.0,1.0,0.0,1.0
5987,4,6,1,2,2,1,5.0,2,0,50,60,47,0.0,1.0,1.0,0.0
5988,3,2,1,0,1,0,1.0,0,1,74,87,86,1.0,0.0,0.0,1.0
5989,3,1,0,2,1,1,2.0,0,1,98,90,91,0.0,1.0,0.0,1.0
5990,1,2,0,1,2,1,1.0,1,1,86,81,74,0.0,1.0,1.0,0.0
5991,3,2,0,2,2,1,0.0,0,0,66,81,82,1.0,0.0,1.0,0.0
5992,4,6,1,0,2,0,1.0,1,1,84,87,88,1.0,0.0,0.0,1.0
5993,1,5,1,1,2,0,3.0,0,0,54,50,47,0.0,1.0,1.0,0.0
5994,1,0,1,2,1,0,3.0,2,0,79,71,63,0.0,1.0,1.0,0.0
5995,2,3,0,1,0,0,3.0,0,0,64,61,62,0.0,1.0,1.0,0.0
5996,4,0,1,1,2,0,2.0,1,1,55,50,43,0.0,1.0,0.0,1.0
5997,1,1,1,1,0,0,5.0,0,2,72,70,69,0.0,1.0,0.0,1.0
5998,1,0,1,0,2,1,2.0,1,0,94,90,95,1.0,0.0,0.0,1.0
5999,2,6,0,2,2,1,7.0,1,1,48,46,47,0.0,1.0,0.0,1.0
6000,2,2,1,0,2,0,2.0,1,2,77,83,78,0.0,1.0,0.0,1.0
6001,1,0,1,0,2,1,0.0,1,1,59,63,61,1.0,0.0,0.0,1.0
6002,2,5,0,1,1,0,4.0,0,0,66,60,67,1.0,0.0,0.0,1.0
6003,3,0,0,0,1,0,3.0,1,1,89,99,100,1.0,0.0,0.0,1.0
6004,1,5,1,0,2,1,3.0,1,0,74,69,57,0.0,1.0,0.0,1.0
6005,3,6,1,2,2,0,3.0,0,0,74,69,68,1.0,0.0,0.0,1.0
6006,2,5,0,1,2,1,2.0,1,1,53,61,50,0.0,1.0,1.0,0.0
6007,3,2,1,0,2,1,2.0,2,0,43,45,49,1.0,0.0,0.0,1.0
6008,2,3,1,2,1,1,2.0,1,0,62,84,82,1.0,0.0,1.0,0.0
6009,0,1,1,1,0,1,2.0,1,2,78,72,66,0.0,1.0,1.0,0.0
6010,1,1,1,1,1,1,0.0,1,0,65,71,65,0.0,1.0,1.0,0.0
6011,2,0,0,1,0,1,0.0,1,0,69,64,68,0.0,1.0,0.0,1.0
6012,2,5,1,1,1,1,2.0,1,0,57,51,52,0.0,1.0,0.0,1.0
6013,2,2,1,1,2,0,3.0,0,1,72,66,67,1.0,0.0,0.0,1.0
6014,3,1,0,2,2,0,4.0,1,0,83,86,90,0.0,1.0,0.0,1.0
6015,1,0,1,3,1,1,5.0,0,1,66,79,75,1.0,0.0,1.0,0.0
6016,1,1,0,2,1,1,0.0,1,1,61,65,66,0.0,1.0,1.0,0.0
6017,0,5,1,1,1,1,3.0,2,2,84,73,72,0.0,1.0,0.0,1.0
6018,4,5,1,0,0,0,2.0,0,1,61,58,51,0.0,1.0,1.0,0.0
6019,2,0,1,1,0,1,2.0,2,0,63,69,64,0.0,1.0,0.0,1.0
6020,2,4,0,1,1,0,2.0,0,0,58,76,80,1.0,0.0,0.0,1.0
6021,3,0,1,1,2,0,2.0,1,0,59,73,78,1.0,0.0,1.0,0.0
6022,1,1,1,2,1,1,2.0,2,0,40,50,50,1.0,0.0,1.0,0.0
6023,2,0,1,2,0,0,5.0,1,1,63,61,63,0.0,1.0,1.0,0.0
6024,3,6,1,2,1,0,3.0,1,2,50,56,57,0.0,1.0,1.0,0.0
6025,0,1,0,0,1,1,3.0,0,1,82,93,97,1.0,0.0,0.0,1.0
6026,3,2,1,2,2,1,1.0,1,2,87,78,76,0.0,1.0,0.0,1.0
6027,3,2,1,1,2,1,0.0,1,0,71,83,75,1.0,0.0,0.0,1.0
6028,1,2,0,2,1,0,2.0,0,1,38,48,53,1.0,0.0,1.0,0.0
6029,0,2,0,2,2,1,2.0,1,0,50,63,56,1.0,0.0,1.0,0.0
6030,2,2,0,1,0,1,3.0,0,1,56,65,63,1.0,0.0,1.0,0.0
6031,4,2,0,1,1,1,1.0,2,1,86,87,80,0.0,1.0,0.0,1.0
6032,1,5,1,2,2,1,4.0,1,0,61,47,51,0.0,1.0,0.0,1.0
6033,3,3,0,1,2,0,1.0,1,1,73,81,79,0.0,1.0,1.0,0.0
6034,2,3,0,1,2,0,1.0,0,0,88,98,100,1.0,0.0,1.0,0.0
6035,1,0,0,1,2,0,4.0,1,1,67,76,74,1.0,0.0,0.0,1.0
6036,2,4,1,2,1,1,2.0,0,0,39,49,51,1.0,0.0,1.0,0.0
6037,4,0,1,3,0,0,2.0,1,0,81,86,87,1.0,0.0,0.0,1.0
